ts
2020-01-01 00:01:21.728731442+00:00
2020-01-01 00:01:23.521805233+00:00
2020-01-01 00:01:26.103535902+00:00
2020-01-01 00:01:27.201761947+00:00
2020-01-01 00:01:30.151552110+00:00
2020-01-01 00:01:30.295659438+00:00
2020-01-01 00:01:31.360468458+00:00
2020-01-01 00:01:33.977001522+00:00
2020-01-01 00:01:34.221000932+00:00
2020-01-01 00:01:44.707735105+00:00
2020-01-01 00:01:45.453050902+00:00
2020-01-01 00:01:46.477347119+00:00
2020-01-01 00:01:49.201810557+00:00
2020-01-01 00:01:53.161538683+00:00
2020-01-01 00:01:55.095392001+00:00
2020-01-01 00:01:55.239964256+00:00
2020-01-01 00:01:57.227814162+00:00
2020-01-01 00:02:01.636590328+00:00
2020-01-01 00:02:04.493599203+00:00
2020-01-01 00:02:05.569626166+00:00
2020-01-01 00:02:08.099521141+00:00
2020-01-01 00:02:10.093737254+00:00
2020-01-01 00:02:12.251128910+00:00
2020-01-01 00:02:13.389173704+00:00
2020-01-01 00:02:13.389895339+00:00
2020-01-01 00:02:14.535768226+00:00
2020-01-01 00:02:15.048522306+00:00
2020-01-01 00:02:26.931071129+00:00
2020-01-01 00:02:29.368344782+00:00
2020-01-01 00:02:30.360334287+00:00
2020-01-01 00:02:31.372908607+00:00
2020-01-01 00:02:33.474461249+00:00
2020-01-01 00:02:33.665815654+00:00
2020-01-01 00:02:34.418377275+00:00
2020-01-01 00:02:34.769891451+00:00
2020-01-01 00:02:38.909536389+00:00
2020-01-01 00:02:42.668239399+00:00
2020-01-01 00:02:42.974464039+00:00
2020-01-01 00:02:43.931145120+00:00
2020-01-01 00:02:44.884734332+00:00
2020-01-01 00:02:45.177668226+00:00
2020-01-01 00:02:47.083815206+00:00
2020-01-01 00:02:48.973111707+00:00
2020-01-01 00:02:50.203212793+00:00
2020-01-01 00:02:51.223538974+00:00
2020-01-01 00:02:58.563092184+00:00
2020-01-01 00:02:58.596306853+00:00
2020-01-01 00:02:58.599541696+00:00
2020-01-01 00:02:58.923957375+00:00
2020-01-01 00:02:59.473432811+00:00
2020-01-01 00:03:06.024589311+00:00
2020-01-01 00:03:07.807978438+00:00
2020-01-01 00:03:08.852880920+00:00
2020-01-01 00:03:10.844289909+00:00
2020-01-01 00:03:11.690110993+00:00
2020-01-01 00:03:13.758276281+00:00
2020-01-01 00:03:14.086112345+00:00
2020-01-01 00:03:15.712972100+00:00
2020-01-01 00:03:16.090314711+00:00
2020-01-01 00:03:17.118594915+00:00
2020-01-01 00:03:19.100253859+00:00
2020-01-01 00:03:20.498257064+00:00
2020-01-01 00:03:21.924799110+00:00
2020-01-01 00:03:22.471887543+00:00
2020-01-01 00:03:22.484129170+00:00
2020-01-01 00:03:22.542279584+00:00
2020-01-01 00:03:23.143797368+00:00
2020-01-01 00:03:23.892509799+00:00
2020-01-01 00:03:24.131969857+00:00
2020-01-01 00:03:24.194063641+00:00
2020-01-01 00:03:25.094969519+00:00
2020-01-01 00:03:25.193985200+00:00
2020-01-01 00:03:26.363198862+00:00
2020-01-01 00:03:26.779519300+00:00
2020-01-01 00:03:27.378651120+00:00
2020-01-01 00:03:29.315708872+00:00
2020-01-01 00:03:30.266218151+00:00
2020-01-01 00:03:32.171216121+00:00
2020-01-01 00:03:32.816262439+00:00
2020-01-01 00:03:33.346035869+00:00
2020-01-01 00:03:34.699927199+00:00
2020-01-01 00:03:35.546980365+00:00
2020-01-01 00:03:37.474563908+00:00
2020-01-01 00:03:38.103559750+00:00
2020-01-01 00:03:39.241685455+00:00
2020-01-01 00:03:40.277067198+00:00
2020-01-01 00:03:42.509418595+00:00
2020-01-01 00:03:43.001293385+00:00
2020-01-01 00:03:43.832226811+00:00
2020-01-01 00:03:44.963566697+00:00
2020-01-01 00:03:45.015226933+00:00
2020-01-01 00:03:45.047762056+00:00
2020-01-01 00:03:46.382053337+00:00
2020-01-01 00:03:48.448273490+00:00
2020-01-01 00:03:50.771424811+00:00
2020-01-01 00:03:50.843173882+00:00
2020-01-01 00:03:52.203978334+00:00
2020-01-01 00:03:53.812843716+00:00
2020-01-01 00:03:56.703472331+00:00
2020-01-01 00:03:57.966339688+00:00
2020-01-01 00:03:59.673196691+00:00
2020-01-01 00:04:00.175925668+00:00
2020-01-01 00:04:01.440524190+00:00
2020-01-01 00:04:03.262450403+00:00
2020-01-01 00:04:04.241071734+00:00
2020-01-01 00:04:05.254102301+00:00
2020-01-01 00:04:07.372636387+00:00
2020-01-01 00:04:08.098265630+00:00
2020-01-01 00:04:11.691987882+00:00
2020-01-01 00:04:14.025485549+00:00
2020-01-01 00:04:27.023126231+00:00
2020-01-01 00:04:27.812994074+00:00
2020-01-01 00:04:29.354086284+00:00
2020-01-01 00:04:30.077691792+00:00
2020-01-01 00:04:30.150903905+00:00
2020-01-01 00:04:30.193166213+00:00
2020-01-01 00:04:30.544315413+00:00
2020-01-01 00:04:31.109462236+00:00
2020-01-01 00:04:31.266423232+00:00
2020-01-01 00:04:33.293250756+00:00
2020-01-01 00:04:33.464207224+00:00
2020-01-01 00:04:33.541487564+00:00
2020-01-01 00:04:34.107213023+00:00
2020-01-01 00:04:37.526657537+00:00
2020-01-01 00:04:38.293248962+00:00
2020-01-01 00:04:40.217400467+00:00
2020-01-01 00:04:40.838771473+00:00
2020-01-01 00:04:41.920808093+00:00
2020-01-01 00:04:42.303949186+00:00
2020-01-01 00:04:48.366124244+00:00
2020-01-01 00:04:48.595807952+00:00
2020-01-01 00:04:51.543288657+00:00
2020-01-01 00:04:51.784088723+00:00
2020-01-01 00:04:53.597995208+00:00
2020-01-01 00:04:55.476145466+00:00
2020-01-01 00:04:55.609389788+00:00
2020-01-01 00:04:57.164272092+00:00
2020-01-01 00:04:57.557026293+00:00
2020-01-01 00:04:57.716364762+00:00
2020-01-01 00:04:57.716366540+00:00
2020-01-01 00:04:57.756018113+00:00
2020-01-01 00:04:58.354560278+00:00
2020-01-01 00:04:59.345889305+00:00
2020-01-01 00:04:59.499413525+00:00
2020-01-01 00:05:01.077088027+00:00
2020-01-01 00:05:03.533213314+00:00
2020-01-01 00:05:03.669914174+00:00
2020-01-01 00:05:06.058644589+00:00
2020-01-01 00:05:09.841479832+00:00
2020-01-01 00:05:10.045133605+00:00
2020-01-01 00:05:11.916004752+00:00
2020-01-01 00:05:13.712234935+00:00
2020-01-01 00:05:15.693180868+00:00
2020-01-01 00:05:17.398540889+00:00
2020-01-01 00:05:17.541174679+00:00
2020-01-01 00:05:18.425829173+00:00
2020-01-01 00:05:18.498923312+00:00
2020-01-01 00:05:19.325981342+00:00
2020-01-01 00:05:20.529362697+00:00
2020-01-01 00:05:22.297603091+00:00
2020-01-01 00:05:23.437980470+00:00
2020-01-01 00:05:34.648788906+00:00
2020-01-01 00:05:37.193979217+00:00
2020-01-01 00:05:38.526509814+00:00
2020-01-01 00:05:40.262587297+00:00
2020-01-01 00:05:41.430231606+00:00
2020-01-01 00:05:43.226819362+00:00
2020-01-01 00:05:43.470603700+00:00
2020-01-01 00:05:44.221305323+00:00
2020-01-01 00:05:44.612192017+00:00
2020-01-01 00:05:44.891584196+00:00
2020-01-01 00:05:45.859231622+00:00
2020-01-01 00:05:47.435940963+00:00
2020-01-01 00:05:47.496851344+00:00
2020-01-01 00:05:48.240511779+00:00
2020-01-01 00:05:49.169336366+00:00
2020-01-01 00:05:49.768078764+00:00
2020-01-01 00:05:51.554171674+00:00
2020-01-01 00:05:54.265448187+00:00
2020-01-01 00:05:54.676780109+00:00
2020-01-01 00:05:56.113077963+00:00
2020-01-01 00:05:57.190841603+00:00
2020-01-01 00:05:57.279543462+00:00
2020-01-01 00:05:57.758284444+00:00
2020-01-01 00:05:59.419833576+00:00
2020-01-01 00:06:00.929740005+00:00
2020-01-01 00:06:01.257414684+00:00
2020-01-01 00:06:03.518224815+00:00
2020-01-01 00:06:04.880389111+00:00
2020-01-01 00:06:07.830683136+00:00
2020-01-01 00:06:11.989924753+00:00
2020-01-01 00:06:12.101294408+00:00
2020-01-01 00:06:13.629962985+00:00
2020-01-01 00:06:14.228595715+00:00
2020-01-01 00:06:15.101535711+00:00
2020-01-01 00:06:17.634073862+00:00
2020-01-01 00:06:18.547813735+00:00
2020-01-01 00:06:18.929865862+00:00
2020-01-01 00:06:19.647153558+00:00
2020-01-01 00:06:20.756820529+00:00
2020-01-01 00:06:22.573897941+00:00
2020-01-01 00:06:23.412676930+00:00
2020-01-01 00:06:27.279937628+00:00
2020-01-01 00:06:27.675195347+00:00
2020-01-01 00:06:29.450023670+00:00
2020-01-01 00:06:29.511903223+00:00
2020-01-01 00:06:30.193329812+00:00
2020-01-01 00:06:32.457398157+00:00
2020-01-01 00:06:33.068451767+00:00
2020-01-01 00:06:34.325267355+00:00
2020-01-01 00:06:37.583903596+00:00
2020-01-01 00:06:41.864611196+00:00
2020-01-01 00:06:44.890917997+00:00
2020-01-01 00:06:45.642359648+00:00
2020-01-01 00:06:46.456433495+00:00
2020-01-01 00:06:47.569641358+00:00
2020-01-01 00:06:49.522400458+00:00
2020-01-01 00:06:50.751907722+00:00
2020-01-01 00:06:50.996272273+00:00
2020-01-01 00:06:54.683128366+00:00
2020-01-01 00:06:55.111760312+00:00
2020-01-01 00:06:55.339899065+00:00
2020-01-01 00:06:56.744991940+00:00
2020-01-01 00:06:57.236469093+00:00
2020-01-01 00:06:57.321232483+00:00
2020-01-01 00:06:57.802970276+00:00
2020-01-01 00:06:58.833905181+00:00
2020-01-01 00:07:01.603379767+00:00
2020-01-01 00:07:02.773589820+00:00
2020-01-01 00:07:13.851866291+00:00
2020-01-01 00:07:13.879311892+00:00
2020-01-01 00:07:14.600392160+00:00
2020-01-01 00:07:14.860097635+00:00
2020-01-01 00:07:20.330997768+00:00
2020-01-01 00:07:20.515887437+00:00
2020-01-01 00:07:21.116404301+00:00
2020-01-01 00:07:21.119084369+00:00
2020-01-01 00:07:22.575458280+00:00
2020-01-01 00:07:22.937247550+00:00
2020-01-01 00:07:24.814721498+00:00
2020-01-01 00:07:25.978733889+00:00
2020-01-01 00:07:27.937936002+00:00
2020-01-01 00:07:27.943048491+00:00
2020-01-01 00:07:28.106857163+00:00
2020-01-01 00:07:28.210577914+00:00
2020-01-01 00:07:34.068665413+00:00
2020-01-01 00:07:34.476168950+00:00
2020-01-01 00:07:34.490903390+00:00
2020-01-01 00:07:36.718117435+00:00
2020-01-01 00:07:37.061309186+00:00
2020-01-01 00:07:38.595477666+00:00
2020-01-01 00:07:41.916133570+00:00
2020-01-01 00:07:42.284852854+00:00
2020-01-01 00:07:45.128562770+00:00
2020-01-01 00:07:46.866108956+00:00
2020-01-01 00:07:48.434999071+00:00
2020-01-01 00:07:49.540042686+00:00
2020-01-01 00:07:49.707816916+00:00
2020-01-01 00:07:51.169231102+00:00
2020-01-01 00:07:52.886817206+00:00
2020-01-01 00:07:53.075730349+00:00
2020-01-01 00:07:54.079697938+00:00
2020-01-01 00:07:54.858714770+00:00
2020-01-01 00:07:55.135111776+00:00
2020-01-01 00:07:57.820962799+00:00
2020-01-01 00:07:58.360689680+00:00
2020-01-01 00:07:58.960589024+00:00
2020-01-01 00:07:59.336044025+00:00
2020-01-01 00:07:59.396220943+00:00
2020-01-01 00:08:00.357673264+00:00
2020-01-01 00:08:00.527767506+00:00
2020-01-01 00:08:01.848242085+00:00
2020-01-01 00:08:03.468877401+00:00
2020-01-01 00:08:04.214389188+00:00
2020-01-01 00:08:04.636540813+00:00
2020-01-01 00:08:05.723291375+00:00
2020-01-01 00:08:08.728377652+00:00
2020-01-01 00:08:08.905298858+00:00
2020-01-01 00:08:09.712400758+00:00
2020-01-01 00:08:10.544902043+00:00
2020-01-01 00:08:10.731717347+00:00
2020-01-01 00:08:12.089172056+00:00
2020-01-01 00:08:13.012960110+00:00
2020-01-01 00:08:14.005187395+00:00
2020-01-01 00:08:18.019555597+00:00
2020-01-01 00:08:18.143006560+00:00
2020-01-01 00:08:19.375916680+00:00
2020-01-01 00:08:22.301205018+00:00
2020-01-01 00:08:24.117211312+00:00
2020-01-01 00:08:25.318913338+00:00
2020-01-01 00:08:25.513323319+00:00
2020-01-01 00:08:27.408350910+00:00
2020-01-01 00:08:30.203535465+00:00
2020-01-01 00:08:30.395214351+00:00
2020-01-01 00:08:34.705313697+00:00
2020-01-01 00:08:35.389145643+00:00
2020-01-01 00:08:35.673007043+00:00
2020-01-01 00:08:37.369946045+00:00
2020-01-01 00:08:38.503829171+00:00
2020-01-01 00:08:38.782509357+00:00
2020-01-01 00:08:39.158402119+00:00
2020-01-01 00:08:39.337968490+00:00
2020-01-01 00:08:39.418188998+00:00
2020-01-01 00:08:41.185635174+00:00
2020-01-01 00:08:47.275605708+00:00
2020-01-01 00:08:49.759652064+00:00
2020-01-01 00:08:51.035706438+00:00
2020-01-01 00:08:53.856861298+00:00
2020-01-01 00:08:54.819229354+00:00
2020-01-01 00:08:58.598318464+00:00
2020-01-01 00:09:02.385436576+00:00
2020-01-01 00:09:02.424031366+00:00
2020-01-01 00:09:03.064699095+00:00
2020-01-01 00:09:04.082116977+00:00
2020-01-01 00:09:06.271475593+00:00
2020-01-01 00:09:06.429680570+00:00
2020-01-01 00:09:06.647758241+00:00
2020-01-01 00:09:11.856967178+00:00
2020-01-01 00:09:13.348121524+00:00
2020-01-01 00:09:15.618672560+00:00
2020-01-01 00:09:16.652894383+00:00
2020-01-01 00:09:17.224105956+00:00
2020-01-01 00:09:17.561490863+00:00
2020-01-01 00:09:18.750688992+00:00
2020-01-01 00:09:22.808046648+00:00
2020-01-01 00:09:24.055882780+00:00
2020-01-01 00:09:24.133461280+00:00
2020-01-01 00:09:24.330756331+00:00
2020-01-01 00:09:25.301976604+00:00
2020-01-01 00:09:26.015287019+00:00
2020-01-01 00:09:26.443749593+00:00
2020-01-01 00:09:27.024971978+00:00
2020-01-01 00:09:30.209270303+00:00
2020-01-01 00:09:31.587990186+00:00
2020-01-01 00:09:31.616856679+00:00
2020-01-01 00:09:32.607697217+00:00
2020-01-01 00:09:32.899947041+00:00
2020-01-01 00:09:35.158099024+00:00
2020-01-01 00:09:37.022047124+00:00
2020-01-01 00:09:38.968300922+00:00
2020-01-01 00:09:39.377671341+00:00
2020-01-01 00:09:42.311556819+00:00
2020-01-01 00:09:44.149790666+00:00
2020-01-01 00:09:44.895931556+00:00
2020-01-01 00:09:44.978088893+00:00
2020-01-01 00:09:45.979904863+00:00
2020-01-01 00:09:46.104609164+00:00
2020-01-01 00:09:46.488748833+00:00
2020-01-01 00:09:48.299484182+00:00
2020-01-01 00:09:48.640789870+00:00
2020-01-01 00:09:49.120555758+00:00
2020-01-01 00:09:53.350729572+00:00
2020-01-01 00:09:55.388289249+00:00
2020-01-01 00:09:56.016096507+00:00
2020-01-01 00:09:56.174898468+00:00
2020-01-01 00:09:56.205794499+00:00
2020-01-01 00:09:58.047631117+00:00
2020-01-01 00:09:58.519864392+00:00
2020-01-01 00:09:59.615757065+00:00
2020-01-01 00:10:06.210911694+00:00
2020-01-01 00:10:07.711672682+00:00
2020-01-01 00:10:07.738204284+00:00
2020-01-01 00:10:07.971719197+00:00
2020-01-01 00:10:08.623240791+00:00
2020-01-01 00:10:09.169621402+00:00
2020-01-01 00:10:09.821564928+00:00
2020-01-01 00:10:10.460502346+00:00
2020-01-01 00:10:10.826860582+00:00
2020-01-01 00:10:11.014115332+00:00
2020-01-01 00:10:11.244197233+00:00
2020-01-01 00:10:12.391670517+00:00
2020-01-01 00:10:14.416948054+00:00
2020-01-01 00:10:17.299221391+00:00
2020-01-01 00:10:21.617810080+00:00
2020-01-01 00:10:21.885879941+00:00
2020-01-01 00:10:22.616324158+00:00
2020-01-01 00:10:23.295813728+00:00
2020-01-01 00:10:23.363270086+00:00
2020-01-01 00:10:24.637260911+00:00
2020-01-01 00:10:25.942329599+00:00
2020-01-01 00:10:27.990690932+00:00
2020-01-01 00:10:30.241700306+00:00
2020-01-01 00:10:30.447138099+00:00
2020-01-01 00:10:31.494348070+00:00
2020-01-01 00:10:31.504773632+00:00
2020-01-01 00:10:31.939592979+00:00
2020-01-01 00:10:32.845139002+00:00
2020-01-01 00:10:33.631999811+00:00
2020-01-01 00:10:36.083175572+00:00
2020-01-01 00:10:36.760092761+00:00
2020-01-01 00:10:36.797435808+00:00
2020-01-01 00:10:37.824627665+00:00
2020-01-01 00:10:40.110026162+00:00
2020-01-01 00:10:40.329283614+00:00
2020-01-01 00:10:40.732655247+00:00
2020-01-01 00:10:42.299727601+00:00
2020-01-01 00:10:42.337744816+00:00
2020-01-01 00:10:42.375845219+00:00
2020-01-01 00:10:42.790572932+00:00
2020-01-01 00:10:42.996742995+00:00
2020-01-01 00:10:46.464245131+00:00
2020-01-01 00:10:46.922726167+00:00
2020-01-01 00:10:49.136876803+00:00
2020-01-01 00:10:52.272111625+00:00
2020-01-01 00:10:52.484016070+00:00
2020-01-01 00:10:54.731254968+00:00
2020-01-01 00:10:55.148494119+00:00
2020-01-01 00:10:55.239083187+00:00
2020-01-01 00:10:56.985916077+00:00
2020-01-01 00:10:57.538801845+00:00
2020-01-01 00:10:58.291863028+00:00
2020-01-01 00:10:58.841106600+00:00
2020-01-01 00:11:01.142836975+00:00
2020-01-01 00:11:01.390892189+00:00
2020-01-01 00:11:02.966492144+00:00
2020-01-01 00:11:04.167033114+00:00
2020-01-01 00:11:04.401241815+00:00
2020-01-01 00:11:05.523061993+00:00
2020-01-01 00:11:05.553322211+00:00
2020-01-01 00:11:06.464630149+00:00
2020-01-01 00:11:07.267841602+00:00
2020-01-01 00:11:09.591123360+00:00
2020-01-01 00:11:10.285280786+00:00
2020-01-01 00:11:15.306366530+00:00
2020-01-01 00:11:17.688409613+00:00
2020-01-01 00:11:18.726704030+00:00
2020-01-01 00:11:19.691477696+00:00
2020-01-01 00:11:19.940174022+00:00
2020-01-01 00:11:20.998680492+00:00
2020-01-01 00:11:22.677663428+00:00
2020-01-01 00:11:23.228109072+00:00
2020-01-01 00:11:25.322846129+00:00
2020-01-01 00:11:26.270221849+00:00
2020-01-01 00:11:27.334578976+00:00
2020-01-01 00:11:28.039539872+00:00
2020-01-01 00:11:30.156359791+00:00
2020-01-01 00:11:30.848552383+00:00
2020-01-01 00:11:35.006758247+00:00
2020-01-01 00:11:35.059183448+00:00
2020-01-01 00:11:37.608496759+00:00
2020-01-01 00:11:37.664695786+00:00
2020-01-01 00:11:38.130676174+00:00
2020-01-01 00:11:39.632829131+00:00
2020-01-01 00:11:41.181493190+00:00
2020-01-01 00:11:41.554917011+00:00
2020-01-01 00:11:42.591870572+00:00
2020-01-01 00:11:43.485964017+00:00
2020-01-01 00:11:44.153905864+00:00
2020-01-01 00:11:44.910905468+00:00
2020-01-01 00:11:45.855525866+00:00
2020-01-01 00:11:46.238147259+00:00
2020-01-01 00:11:48.154443010+00:00
2020-01-01 00:11:51.149933445+00:00
2020-01-01 00:11:52.662961731+00:00
2020-01-01 00:11:54.020270861+00:00
2020-01-01 00:11:54.029850509+00:00
2020-01-01 00:11:54.960603272+00:00
2020-01-01 00:11:55.388836498+00:00
2020-01-01 00:11:55.805742594+00:00
2020-01-01 00:11:55.807054313+00:00
2020-01-01 00:11:55.854830045+00:00
2020-01-01 00:11:57.571646587+00:00
2020-01-01 00:11:57.850098994+00:00
2020-01-01 00:11:58.300423593+00:00
2020-01-01 00:11:58.559071805+00:00
2020-01-01 00:11:58.874278783+00:00
2020-01-01 00:12:00.764571023+00:00
2020-01-01 00:12:01.252774334+00:00
2020-01-01 00:12:01.754339655+00:00
2020-01-01 00:12:01.756553852+00:00
2020-01-01 00:12:04.982829094+00:00
2020-01-01 00:12:08.107692167+00:00
2020-01-01 00:12:08.440601845+00:00
2020-01-01 00:12:08.511633537+00:00
2020-01-01 00:12:12.063549641+00:00
2020-01-01 00:12:15.152205798+00:00
2020-01-01 00:12:15.233847794+00:00
2020-01-01 00:12:16.352152924+00:00
2020-01-01 00:12:17.174738775+00:00
2020-01-01 00:12:19.555608427+00:00
2020-01-01 00:12:19.588205617+00:00
2020-01-01 00:12:20.296707424+00:00
2020-01-01 00:12:20.986371915+00:00
2020-01-01 00:12:21.040336004+00:00
2020-01-01 00:12:21.563594048+00:00
2020-01-01 00:12:23.656331582+00:00
2020-01-01 00:12:23.829790356+00:00
2020-01-01 00:12:24.422573678+00:00
2020-01-01 00:12:25.317242194+00:00
2020-01-01 00:12:26.531053643+00:00
2020-01-01 00:12:31.353211329+00:00
2020-01-01 00:12:31.434864066+00:00
2020-01-01 00:12:32.194555748+00:00
2020-01-01 00:12:33.346907421+00:00
2020-01-01 00:12:33.471462155+00:00
2020-01-01 00:12:33.508048787+00:00
2020-01-01 00:12:35.889734862+00:00
2020-01-01 00:12:36.591879674+00:00
2020-01-01 00:12:37.069300853+00:00
2020-01-01 00:12:39.643971457+00:00
2020-01-01 00:12:39.742724510+00:00
2020-01-01 00:12:39.879112900+00:00
2020-01-01 00:12:39.893760740+00:00
2020-01-01 00:12:40.759940523+00:00
2020-01-01 00:12:44.100781448+00:00
2020-01-01 00:12:44.299970562+00:00
2020-01-01 00:12:48.125668246+00:00
2020-01-01 00:12:48.956014460+00:00
2020-01-01 00:12:54.492236437+00:00
2020-01-01 00:12:56.076077116+00:00
2020-01-01 00:12:56.439976231+00:00
2020-01-01 00:12:57.231602810+00:00
2020-01-01 00:12:57.789630122+00:00
2020-01-01 00:12:58.617518620+00:00
2020-01-01 00:12:59.100909236+00:00
2020-01-01 00:12:59.585475662+00:00
2020-01-01 00:12:59.744223112+00:00
2020-01-01 00:13:02.282655818+00:00
2020-01-01 00:13:02.685117643+00:00
2020-01-01 00:13:05.055671303+00:00
2020-01-01 00:13:05.820958359+00:00
2020-01-01 00:13:05.851812575+00:00
2020-01-01 00:13:06.607228999+00:00
2020-01-01 00:13:09.512753819+00:00
2020-01-01 00:13:09.520266592+00:00
2020-01-01 00:13:09.751025709+00:00
2020-01-01 00:13:12.958474415+00:00
2020-01-01 00:13:13.679998190+00:00
2020-01-01 00:13:13.952013644+00:00
2020-01-01 00:13:15.153926364+00:00
2020-01-01 00:13:15.360626937+00:00
2020-01-01 00:13:15.418655160+00:00
2020-01-01 00:13:15.738435378+00:00
2020-01-01 00:13:16.040495295+00:00
2020-01-01 00:13:17.522830918+00:00
2020-01-01 00:13:25.483419914+00:00
2020-01-01 00:13:26.237047739+00:00
2020-01-01 00:13:29.956642063+00:00
2020-01-01 00:13:32.075399476+00:00
2020-01-01 00:13:33.866043756+00:00
2020-01-01 00:13:35.637334893+00:00
2020-01-01 00:13:36.577150860+00:00
2020-01-01 00:13:47.457823047+00:00
2020-01-01 00:13:50.596118138+00:00
2020-01-01 00:13:50.938956828+00:00
2020-01-01 00:13:54.116685426+00:00
2020-01-01 00:13:54.485401074+00:00
2020-01-01 00:13:55.360186993+00:00
2020-01-01 00:13:55.652573998+00:00
2020-01-01 00:13:58.785698836+00:00
2020-01-01 00:13:58.855868228+00:00
2020-01-01 00:13:59.612267190+00:00
2020-01-01 00:14:00.628375129+00:00
2020-01-01 00:14:01.953154928+00:00
2020-01-01 00:14:02.065757464+00:00
2020-01-01 00:14:03.087007673+00:00
2020-01-01 00:14:04.405153332+00:00
2020-01-01 00:14:05.132102308+00:00
2020-01-01 00:14:06.530528975+00:00
2020-01-01 00:14:08.330247874+00:00
2020-01-01 00:14:10.901145479+00:00
2020-01-01 00:14:11.521483849+00:00
2020-01-01 00:14:11.676165559+00:00
2020-01-01 00:14:12.034751310+00:00
2020-01-01 00:14:12.209117589+00:00
2020-01-01 00:14:12.655507254+00:00
2020-01-01 00:14:13.799451646+00:00
2020-01-01 00:14:15.381954550+00:00
2020-01-01 00:14:15.590295176+00:00
2020-01-01 00:14:16.081470130+00:00
2020-01-01 00:14:17.544832698+00:00
2020-01-01 00:14:18.550598319+00:00
2020-01-01 00:14:18.646472021+00:00
2020-01-01 00:14:24.273235687+00:00
2020-01-01 00:14:24.969279046+00:00
2020-01-01 00:14:25.393096679+00:00
2020-01-01 00:14:26.517373210+00:00
2020-01-01 00:14:27.201572624+00:00
2020-01-01 00:14:27.738649099+00:00
2020-01-01 00:14:29.096738892+00:00
2020-01-01 00:14:29.313065996+00:00
2020-01-01 00:14:30.254721666+00:00
2020-01-01 00:14:30.542273825+00:00
2020-01-01 00:14:30.851266515+00:00
2020-01-01 00:14:30.876722201+00:00
2020-01-01 00:14:31.011383072+00:00
2020-01-01 00:14:31.264729494+00:00
2020-01-01 00:14:34.306123517+00:00
2020-01-01 00:14:35.357852809+00:00
2020-01-01 00:14:36.603194118+00:00
2020-01-01 00:14:41.086675560+00:00
2020-01-01 00:14:41.255404652+00:00
2020-01-01 00:14:43.990865856+00:00
2020-01-01 00:14:44.974031992+00:00
2020-01-01 00:14:46.988973982+00:00
2020-01-01 00:14:48.147019587+00:00
2020-01-01 00:14:48.426166406+00:00
2020-01-01 00:14:48.474418555+00:00
2020-01-01 00:14:48.510772175+00:00
2020-01-01 00:14:50.837963304+00:00
2020-01-01 00:14:53.137778433+00:00
2020-01-01 00:14:53.414031999+00:00
2020-01-01 00:14:54.180037126+00:00
2020-01-01 00:14:54.278574154+00:00
2020-01-01 00:14:54.801571617+00:00
2020-01-01 00:14:58.025393921+00:00
